phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7768211,in-call,375,31.4512733914,34.3995211563
050-1717209,out-call,457,31.4446259997,34.399187697
050-3751544,out-call,65,31.4253201147,34.3764497788
050-3771855,in-call,975,31.4083594896,34.3702222622
050-2252155,in-call,1934,31.4293740918,34.3931275409
050-5040967,out-call,76,31.4179625561,34.3676944561
050-7595311,out-call,48,31.4536892756,34.410719817
050-7751868,out-call,2765,31.385822627,34.3442859753
050-9769773,out-call,32,31.4352942772,34.4163351333
050-6901398,out-call,13,31.4440813955,34.4095535615
050-6531447,in-call,3431,31.4967288104,34.459825993
050-8620139,in-call,2243,31.4070318497,34.3702843457
050-1933709,in-call,1991,31.400298737,34.3546237158
