phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3085146,out-call,15,31.4535079327,34.4146466823
050-1143645,out-call,1649,31.4244062941,34.3964964767
050-2434424,out-call,15,31.4537803801,34.3954526775
050-1021976,in-call,30,31.4664242817,34.4266495105
050-4210804,in-call,1207,31.4425960832,34.3938255376
050-9699756,in-call,81,31.4083885756,34.3647098357
050-6417069,out-call,2439,31.4205611551,34.3740377079
050-2470966,in-call,2189,31.469176327,34.4324691068
050-5199393,out-call,61,31.4617365382,34.4160914258
050-3203790,out-call,3590,31.3803635313,34.3259423839
