phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4755453,in-call,479,31.4520600693,34.4354311896
050-4890503,in-call,21,31.4663658692,34.4258454649
050-1855990,out-call,91,31.4607710933,34.4280523999
050-8539338,in-call,107,31.4641628695,34.4208086009
050-9196782,in-call,31,31.4332458774,34.4146149663
050-4408017,out-call,42,31.4471495784,34.4033290503
050-4069261,out-call,2494,31.3983726998,34.3600905107
050-9279786,out-call,2406,31.448856655,34.4224427803
050-1158303,in-call,370,31.4545460453,34.4128195195
050-7493910,in-call,1397,31.4267865261,34.3626850737
050-8444121,in-call,67,31.4468365346,34.3958466831
050-4002996,out-call,40,31.47835589,34.4304002639
050-3530501,in-call,279,31.4467096562,34.4107886283
050-2554152,in-call,102,31.4167321657,34.3646415935
