phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6785009,in-call,1771,31.4403166956,34.3811340004
050-9328324,out-call,84,31.4437116891,34.3947639206
050-8526092,in-call,466,31.4465612936,34.4065540489
050-7617951,out-call,38,31.3952586154,34.34648793
050-8509481,in-call,57,31.4240922417,34.3836071519
050-1263740,in-call,3184,31.4768443568,34.4459925553
050-9730529,in-call,65,31.4277806628,34.4041664557
050-8223470,in-call,2328,31.4428450649,34.3981317967
050-8777290,out-call,107,31.4402773256,34.4048314056
050-7100993,in-call,61,31.4392844348,34.3957299683
050-2952213,out-call,1291,31.4580821003,34.4249482559
050-5575015,in-call,2264,31.4379878622,34.4067025254
050-6467410,out-call,3037,31.4230710987,34.3785067267
050-2553799,in-call,47,31.4308059586,34.3751204411
