phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2500735,in-call,42,31.4614919821,34.4184366583
050-8989154,in-call,40,31.4368993147,34.4034224594
050-8829276,in-call,56,31.4674461087,34.4243418579
050-4567243,in-call,2336,31.4524855982,34.4088703745
050-3790067,out-call,3572,31.4199610808,34.3681129277
050-9192635,in-call,3212,31.4776378234,34.4497773403
050-1021479,in-call,3214,31.4625229868,34.4219203198
050-4977937,in-call,3127,31.4632560269,34.4213073842
050-7167933,out-call,10,31.3938646409,34.3429594059
050-6664161,in-call,59,31.4412572679,34.4023238055
050-3142202,out-call,94,31.4436730282,34.4061231517
050-2774324,in-call,38,31.4193458453,34.3788731366
