phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7274902,out-call,71,31.44205332,34.4080910068
050-8435448,out-call,181,31.4450029757,34.402491118
050-8456282,in-call,21,31.4453241518,34.422149816
050-2010695,out-call,2996,31.4797965249,34.4268945749
050-9582085,in-call,55,31.4123564261,34.3672512827
050-9722127,in-call,33,31.4455235267,34.4244824027
050-5637218,out-call,3520,31.4418834033,34.4195985302
050-5196537,out-call,2450,31.4361251665,34.3903548016
050-9468048,out-call,2194,31.3787618354,34.3436189627
050-3770229,in-call,110,31.4070332042,34.373383917
050-8824460,out-call,1866,31.4558505675,34.4178950454
050-2465856,in-call,2942,31.4429379443,34.4204475153
050-9814031,out-call,2556,31.4319587854,34.4112250239
