phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7934875,out-call,100,31.4123664628,34.3449315632
050-5950264,out-call,76,31.47851962,34.423131474
050-4747544,out-call,2356,31.4062414786,34.3489579333
050-4214241,in-call,1339,31.4642893056,34.4158924608
050-1735306,out-call,1236,31.441366421,34.4040526009
050-9432167,out-call,730,31.4458057701,34.4104810936
050-9771485,out-call,83,31.4218386866,34.3907252001
050-2560469,in-call,2378,31.4643493936,34.4146820115
050-6167448,out-call,94,31.4373714532,34.4056235641
050-1286405,in-call,2425,31.4213882338,34.3903787568
