phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6721469,out-call,86,31.4467882859,34.4048557861
050-8358246,in-call,206,33.8830548303,35.5109070152
050-7034098,out-call,3044,31.4437522462,34.411498096
050-5967926,out-call,81,33.8791659369,35.5112584824
050-9380237,in-call,2916,31.4513088811,34.3992472745
050-2255250,in-call,15,31.4197409171,34.38242799
050-7093309,out-call,86,31.4103157265,34.3617762838
050-5854762,out-call,66,31.443743168,34.4050715683
050-9785918,in-call,3558,31.4634371764,34.412077909
050-5284207,out-call,2443,33.8861472482,35.5101600598
