phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5758459,in-call,3589,31.4458313133,34.4026415256
050-3517801,in-call,97,31.4282181437,34.3868264507
050-6574308,in-call,105,31.4394624423,34.3927477887
050-7831355,in-call,21,31.3984829968,34.3631999491
050-4871085,out-call,105,31.417632918,34.3827312762
050-9557297,out-call,11,31.4240587519,34.3746311475
050-8167200,out-call,3215,31.4374527947,34.416299127
050-4588163,in-call,66,31.4307535441,34.3897660692
050-4616419,in-call,3481,31.4195784517,34.3756169696
050-7236873,in-call,25,31.4130564513,34.3813759588
050-3798857,in-call,156,31.449986004,34.4152590834
050-4890136,in-call,91,31.4614116378,34.431261264
050-8425114,out-call,31,31.4274280499,34.3885989587
050-2263663,out-call,86,31.449652677,34.4075245459
050-9390679,out-call,20,31.4149313833,34.3854311182
