phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2237931,in-call,106,31.4749107821,34.4487039302
050-8041713,out-call,1703,31.4239755896,34.3785988308
050-4977611,in-call,113,31.424165135,34.3960623978
050-9871513,in-call,107,31.4733478348,34.4433792921
050-8350740,in-call,59,31.4558505675,34.4178950454
050-2043780,in-call,1567,31.423826483,34.3768784905
050-6282797,in-call,307,31.4013297036,34.3542558512
050-8445413,out-call,645,31.4554060432,34.418696869
050-1988569,out-call,10,31.4402854106,34.3959945247
050-4391681,out-call,3060,31.4644631204,34.4492838616
050-1605661,out-call,2386,31.4460952018,34.4122463077
050-4256823,in-call,3019,31.4802818253,34.4398911298
050-1230333,in-call,1747,31.4673030651,34.4372760463
050-1761299,out-call,2514,31.4219244063,34.3947244098
050-6445927,out-call,117,31.4729893083,34.4423665116
