phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9033620,in-call,75,31.4411317502,34.3983054212
050-2906739,in-call,45,31.384256725,34.3463837889
050-3369662,in-call,1999,31.4206104931,34.396968106
050-9048635,in-call,81,31.4691730429,34.4302045875
050-8002048,out-call,37,31.4616573958,34.4304863281
050-2341296,in-call,2337,31.4408346005,34.4187529921
050-7568847,out-call,15,31.4686783355,34.4249245549
050-1152828,in-call,73,31.4038426611,34.3606732576
050-4910448,in-call,49,31.4170934167,34.3753667755
050-7255155,in-call,106,31.449401542,34.3954101277
050-8532840,out-call,41,31.4681604827,34.4125878136
050-3666156,out-call,189,31.3949683769,34.3534889155
