phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9619889,in-call,15,31.4347738073,34.3958910192
050-1581878,in-call,73,31.4825725399,34.4446745261
050-8530212,out-call,417,31.4456434285,34.4098516939
050-4106552,out-call,217,31.4684981119,34.4264416188
050-7117006,in-call,98,31.424939294,34.3820168042
050-8657011,in-call,19,31.4328293632,34.397457158
050-7775419,out-call,98,31.4041511381,34.3608325847
050-7085672,out-call,1038,31.4063699632,34.3602107949
050-2897836,out-call,66,31.4651862318,34.4123708285
050-8325400,in-call,72,31.4822465212,34.4501300896
050-9681254,in-call,95,31.4257266534,34.3972883333
050-7302905,out-call,15,31.4177238002,34.3775709963
050-1421873,out-call,51,31.4039615928,34.3686993975
050-4149022,out-call,2205,31.4374180647,34.4043006932
