phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2141943,in-call,46,31.442619791,34.3809156927
050-8112150,out-call,57,31.4484322075,34.387386618
050-3712536,out-call,15,31.4436926181,34.4103172495
050-3674505,in-call,1695,31.447275934,34.4067400739
050-7578835,out-call,411,31.4366776932,34.3998184778
050-9782018,out-call,73,31.471929331,34.4250709032
050-3086254,out-call,29,31.4202991863,34.3862286287
050-1945485,out-call,1774,31.4183618932,34.3728559186
050-3614773,in-call,84,31.4272322737,34.3817863148
050-6796861,out-call,2471,31.40510086,34.3697008376
050-5232952,out-call,30,31.4611650848,34.4292562466
050-9521540,out-call,2456,31.4139152629,34.3756190399
050-8713795,in-call,55,31.4382214021,34.3953804721
050-6036651,in-call,293,31.4347082451,34.3955661576
050-9826095,out-call,111,31.4324136542,34.395363038
