phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1346708,out-call,81,31.4736810368,34.4330671934
050-7829698,in-call,3594,31.4540439527,34.4275061054
050-6308651,out-call,25,31.4434483388,34.4051095074
050-6232195,in-call,320,31.4590253489,34.4212344838
050-3628544,in-call,1179,31.4043728647,34.3662205099
050-3525921,in-call,1508,31.4180075272,34.387864785
050-4101207,in-call,1395,31.4490144058,34.4025651755
050-1655494,out-call,1078,31.4359896668,34.3951534113
050-9331668,out-call,1134,31.4715459333,34.4434748745
050-4059736,in-call,3253,31.4427137803,34.3849687836
050-4235961,in-call,13,31.4352472213,34.4035706373
050-1372503,out-call,81,31.4474584313,34.408954628
050-2342013,out-call,1795,31.4379389404,34.4008376262
