phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4635561,out-call,1247,31.4159424142,34.3739651555
050-1885271,out-call,3582,33.8841550453,35.5044029179
050-9487971,in-call,61,33.8773229766,35.5018300404
050-1307422,out-call,19,31.387150938,34.3555428551
050-3126696,out-call,104,31.4570100872,34.4149467196
050-2955474,in-call,46,33.8829670577,35.5050302596
050-6601194,out-call,16,31.4607710933,34.4280523999
050-6790994,in-call,659,31.4496785566,34.4169999417
050-2375667,out-call,341,31.4379609732,34.3879747171
050-3417887,out-call,28,33.883737815,35.5050932128
050-9548542,in-call,63,31.4448818427,34.4164142848
050-5328757,out-call,68,31.4197838984,34.3678517858
050-6898368,out-call,3059,31.4238229806,34.3767927498
050-5073793,out-call,2549,33.8829121268,35.510906344
