phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6701267,in-call,1924,31.4354937968,34.4012028517
050-9556630,out-call,3497,31.445346077,34.4130260701
050-2976463,in-call,41,31.4542829388,34.4072616742
050-7957425,in-call,68,31.4389412346,34.4017489114
050-6935518,in-call,3171,31.4780089889,34.4498887137
050-5435062,in-call,26,31.4401967172,34.3897803214
050-8863783,in-call,65,31.4512261077,34.4201345385
050-1579684,in-call,59,31.470432009,34.4374051653
050-5522411,out-call,467,31.4413614209,34.4013467809
050-7233056,in-call,85,31.4324802873,34.4022318141
050-1028917,out-call,62,31.4528927719,34.4097828148
050-2897033,out-call,2607,31.4553435438,34.3903830305
050-9309122,out-call,3385,31.4389132825,34.3840911273
