phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7068752,out-call,22,31.4225201569,34.3900992565
050-6611162,in-call,795,31.4339728317,34.4005873259
050-2417923,out-call,1961,31.4606628604,34.4261069615
050-8882404,out-call,118,31.4375648487,34.382748658
050-6351682,out-call,1242,31.4324802873,34.4022318141
050-1880665,out-call,96,31.4612261634,34.42568552
050-5870975,out-call,2696,31.4499214238,34.4099304286
050-4062610,out-call,40,31.4549676901,34.4184944244
050-3113441,in-call,19,31.4201658511,34.3753637872
050-3702844,in-call,59,31.428480484,34.3875551688
050-4211304,in-call,54,31.45042818,34.4092837858
050-8997707,out-call,1756,31.4325321239,34.3986625996
050-7642403,in-call,96,31.4864831741,34.4462615937
