phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2329360,in-call,25,33.8797390558,35.5112594835
050-6560446,out-call,3380,33.8849574696,35.5137722219
050-4631065,out-call,21,31.4116938504,34.3713631824
050-7835090,out-call,29,31.4351563593,34.3772811001
050-3754040,out-call,30,31.4608685678,34.4317251098
050-6482924,out-call,1795,31.4902260688,34.4424456989
050-3935490,in-call,3383,31.4719924647,34.4260375887
050-2212273,out-call,105,31.4108223989,34.3863385183
050-9773694,in-call,112,31.4427036499,34.4056898089
050-3480231,in-call,90,33.8852840019,35.5084930521
