phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8548159,out-call,116,31.4272074297,34.3717196806
050-6814068,out-call,25,31.4089365565,34.3638812504
050-1896746,out-call,54,31.4595012228,34.4265271516
050-5284547,in-call,827,31.4800464802,34.4425814562
050-2247670,out-call,2585,31.4676995738,34.4345650876
050-2251250,out-call,88,31.4260021496,34.3957043874
050-1600495,in-call,17,31.4404494268,34.4058254319
050-1527233,out-call,68,31.4646462352,34.4320979474
050-4818142,in-call,574,31.4550307524,34.4124889556
050-5989297,in-call,710,33.8828509137,35.5042825482
