phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5974509,in-call,2051,31.4570992947,34.4101988112
050-7700311,in-call,3366,31.4493971745,34.3940353357
050-6615101,out-call,1931,31.4670725571,34.4326193025
050-9174319,out-call,34,31.4605675884,34.4285422749
050-4020600,out-call,16,31.4018197052,34.369622162
050-5286680,out-call,76,31.4084866747,34.3702369809
050-4565045,in-call,1542,31.4453452929,34.4271748603
050-6163472,in-call,98,31.4585934555,34.4133058175
050-5163306,out-call,3327,31.4276841296,34.3853856579
050-5314203,out-call,42,31.4863581344,34.4585572384
050-5192256,out-call,46,31.4391284624,34.3931788287
050-5826117,out-call,1565,31.4254942901,34.3804772047
050-2173934,out-call,119,31.454616976,34.4082477437
050-5648408,in-call,220,31.4736049155,34.4283306778
