phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1171793,in-call,79,31.4372809689,34.3896767547
050-9916867,out-call,1593,31.4038815046,34.393455071
050-7656012,out-call,40,31.5200527084,34.4875792066
050-6212874,in-call,79,33.8842660493,35.5116681426
050-3362687,out-call,2245,31.4356666449,34.4057803797
050-8918719,out-call,2907,31.4321831172,34.3866337021
050-6656199,in-call,94,31.465541502,34.4460875909
050-9365005,out-call,100,31.486495388,34.440799534
050-5067960,out-call,391,31.4347596431,34.4051790675
050-6650875,out-call,23,33.8866408144,35.5084891911
050-7102452,out-call,2910,33.8849007466,35.5113515285
050-3149600,out-call,1851,31.4170934167,34.3753667755
050-6122128,out-call,64,31.5075203858,34.4935399128
050-9435790,out-call,3587,31.4535964757,34.4005379788
050-8365901,out-call,2849,31.447028315,34.4070581109
