phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2491470,out-call,691,31.4066523884,34.3833174133
050-1097161,in-call,506,31.4229053989,34.3869837473
050-8879241,out-call,25,31.3845800837,34.3531895256
050-3981817,out-call,45,31.4546720166,34.4181926696
050-8049483,in-call,3347,31.461314613,34.4084754821
050-4372891,in-call,77,33.8846314712,35.5090865654
050-1071403,in-call,2253,31.439761873,34.3841652973
050-5920857,in-call,51,33.8878394506,35.5102490221
050-2964697,in-call,1612,33.8790560041,35.5128047148
050-1946079,out-call,2179,33.8888782145,35.5150747999
050-5100009,out-call,2275,31.4334475071,34.3976108573
050-8892417,in-call,2718,31.4542171816,34.4120223755
050-8108947,in-call,1957,33.8861624112,35.507378196
050-7030199,in-call,2298,31.4492809206,34.4369107381
050-8377719,out-call,97,31.4520035581,34.4128526857
