phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1651055,in-call,2273,33.8893139844,35.5129731199
050-6054249,out-call,52,31.403594584,34.3444797795
050-2531046,in-call,2197,33.8851554997,35.5132570337
050-4811173,out-call,2646,33.8790956669,35.5091578373
050-3336327,in-call,924,33.8823185015,35.5147895589
050-9601241,out-call,450,31.4070921331,34.3713602009
050-7123707,in-call,2156,31.4601196803,34.4234780926
050-8694406,in-call,1813,31.3975874408,34.3458821119
050-5505445,in-call,1127,31.4317806572,34.3910228069
050-1822191,out-call,30,31.4502932705,34.4025938174
050-5514171,out-call,2639,31.4305709117,34.3996451139
050-6635053,in-call,1012,31.4512261077,34.4201345385
050-6688283,in-call,373,31.4175663529,34.3829213162
050-9987997,out-call,155,33.8874430931,35.5174624034
050-3456869,out-call,93,31.4442214884,34.390785271
