phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8855111,in-call,41,31.407215045,34.3522860762
050-3629249,out-call,2308,31.4514183197,34.4024087347
050-6018275,out-call,1702,31.398973037,34.3603495875
050-7300398,out-call,153,31.4668434485,34.429151034
050-3667050,out-call,3337,31.4826788848,34.4293787558
050-8499141,out-call,26,31.4221875459,34.3795493719
050-5947587,out-call,1274,31.4280765088,34.38800042
050-5119629,in-call,3448,31.4229053989,34.3869837473
050-5396535,out-call,2929,31.4336599729,34.4221814773
050-4681445,out-call,1636,31.4867840082,34.4637945441
050-3742668,in-call,2997,31.4469812911,34.4255388932
