phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8058330,out-call,230,31.4954819262,34.433773377
050-7467194,in-call,2904,31.4464458722,34.4122902042
050-3052630,in-call,85,31.4504924263,34.3961546775
050-2752829,out-call,103,31.4432927543,34.4036266283
050-3436055,in-call,45,31.4302800947,34.3985248286
050-2053172,in-call,11,31.401633228,34.3531323186
050-1521335,in-call,1604,31.4395041734,34.4110160944
050-5827233,out-call,154,31.4614116378,34.431261264
050-4732201,in-call,1852,31.4364713226,34.4090834577
050-4122960,out-call,55,31.4894364081,34.4683934339
050-2498058,out-call,1687,31.445346077,34.4130260701
050-4663592,out-call,3234,31.4677559014,34.4386188175
