phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4372714,in-call,45,31.4696698823,34.4276734329
050-8733743,out-call,63,31.4200884698,34.3641678651
050-1418968,out-call,27,31.4599203724,34.4105771563
050-7398561,in-call,2001,31.4421875077,34.3996276103
050-5123391,out-call,65,31.4420627172,34.3969508091
050-6006540,in-call,46,31.4495327966,34.4213622516
050-7749626,in-call,1119,31.4386891023,34.3976184094
050-1453735,in-call,84,31.4633355522,34.4205747121
050-4927009,out-call,100,31.4275421047,34.39063717
050-8922394,in-call,2623,31.4512261077,34.4201345385
