phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7236628,in-call,2949,31.4474613376,34.4024677045
050-6486378,out-call,1445,31.4033684643,34.3630955399
050-1604932,in-call,21,31.3883734476,34.3391063905
050-4597168,in-call,3580,31.4011814279,34.3503207349
050-1086017,out-call,561,31.4271843992,34.38969379
050-4693274,in-call,39,31.4517060145,34.4186367319
050-1910187,in-call,1026,31.4302923992,34.3937434659
050-8396481,out-call,2723,31.4117199462,34.3843900652
050-5671101,out-call,40,31.4180447552,34.378139336
050-6017366,out-call,542,31.4163970229,34.3656060037
