phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1858251,out-call,1708,31.4357292151,34.3913756929
050-2347228,out-call,101,31.4464877841,34.4064580124
050-9413085,out-call,25,31.4455235267,34.4244824027
050-1011614,in-call,389,31.4378592843,34.3999394451
050-8470287,out-call,3128,31.4068895496,34.3834727417
050-1502706,out-call,414,31.4148519665,34.3835109863
050-5039803,in-call,76,31.4102962036,34.367254925
050-1185711,in-call,12,31.4243806342,34.381779964
050-6130517,out-call,40,31.4687145286,34.4462583043
050-1527182,out-call,55,31.4648204412,34.4124909312
050-6146179,out-call,14,31.4301101589,34.395858165
050-1061279,out-call,81,31.4796427136,34.4438899784
050-1257618,in-call,45,31.4081023312,34.3636941171
050-7262966,in-call,2512,31.4149184749,34.3569835653
050-2641981,in-call,112,31.3664608366,34.3142130868
