phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4717744,out-call,1880,31.4257121951,34.3968100347
050-5478654,in-call,104,31.4717384193,34.4160766806
050-8088666,out-call,3429,31.4040987965,34.36203266
050-3254715,in-call,78,31.4532066511,34.4088611428
050-9346598,out-call,3404,31.4223340868,34.3904464646
050-9143015,out-call,73,31.4378439023,34.3954245867
050-6009988,out-call,73,31.4322383071,34.3849416973
050-2775505,in-call,1591,31.4649998237,34.4397041084
050-1069065,in-call,3017,31.4144374226,34.3771261478
050-4381253,out-call,69,31.417671658,34.3916713111
050-6843401,in-call,3531,31.4867840082,34.4637945441
050-8902718,in-call,108,31.4404865413,34.388905689
050-9475992,out-call,57,31.4222854,34.3767535833
050-5902891,out-call,2264,31.4253201147,34.3764497788
