phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4940869,in-call,3127,31.4355439525,34.4091198155
050-6871910,in-call,96,31.4742197703,34.4179191498
050-5084474,out-call,2062,31.4254608507,34.3690448484
050-8032010,out-call,2041,31.4263390802,34.3940762208
050-4487082,out-call,560,31.417098526,34.3699012744
050-5732021,out-call,83,31.4475735845,34.4169435467
050-9027493,in-call,43,31.4280765088,34.38800042
050-9066046,in-call,2390,31.4601166644,34.4039793756
050-2362309,in-call,110,31.4449528563,34.3963763699
050-5083208,out-call,1468,31.4247128008,34.377930589
050-1899153,out-call,113,31.4696189214,34.4487832854
