phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1114159,out-call,1765,31.4232698948,34.4015416209
050-9563623,in-call,1989,31.4065380319,34.3598982536
050-1259566,out-call,110,33.8885774449,35.5110437606
050-9756574,out-call,34,31.4184986546,34.3568395321
050-6825011,out-call,120,31.4902260688,34.4424456989
050-2505522,in-call,1891,31.4399387185,34.4078828535
050-4459694,in-call,58,31.4696516097,34.4423898698
050-3214302,out-call,969,31.4183650974,34.3713956491
050-7208083,out-call,2841,31.4021419684,34.3447664598
050-4528659,out-call,169,33.8843707401,35.5076523766
050-6391313,out-call,891,31.4360212943,34.4101101558
