phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6143102,out-call,103,31.4150690369,34.3672734641
050-3013279,out-call,888,31.4356792545,34.3932894233
050-8946768,out-call,65,31.4100264069,34.3866467906
050-5617725,out-call,32,31.4133951016,34.379216417
050-1080158,in-call,1651,31.4478511506,34.3988545252
050-2554876,out-call,3044,31.4455113899,34.3906564864
050-4378609,in-call,3140,31.4321976844,34.3893850907
050-1248385,in-call,181,31.4723391107,34.4370103098
050-2365066,out-call,2883,31.4083594896,34.3702222622
050-1947049,in-call,740,31.4330081459,34.3805501389
050-6682754,in-call,79,31.4254812388,34.38171897
