phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1790118,out-call,242,31.4341961499,34.420917133
050-9188571,in-call,13,31.4611650848,34.4292562466
050-3090335,in-call,3498,31.4146884585,34.400540357
050-4975557,in-call,779,31.4073649786,34.3625659688
050-9433408,out-call,65,31.4392780346,34.3936713542
050-1151219,out-call,1540,31.4317733344,34.3975879172
050-3514180,in-call,181,31.5039600878,34.4476528589
050-1574912,in-call,33,31.4263048793,34.3833056213
050-8226496,in-call,91,31.443743168,34.4050715683
050-3462654,out-call,590,31.4761378232,34.4378576906
050-9296383,out-call,3265,31.4506972011,34.4133697916
050-6495949,out-call,1696,31.4394007604,34.4177943128
050-1541128,out-call,2615,31.4874805226,34.444639305
