phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6724256,in-call,94,33.887994141,35.5116424302
050-4549669,in-call,79,33.8816357239,35.5035481309
050-8515074,out-call,120,31.4272322737,34.3817863148
050-5481814,out-call,46,33.8888151429,35.5118122275
050-6234084,out-call,272,31.3984485258,34.3565532516
050-4386521,in-call,36,31.4081000193,34.3663182963
050-2693890,in-call,25,31.4558505675,34.4178950454
050-7012509,in-call,3484,31.4402981817,34.4036533164
050-3536792,out-call,48,31.3979031367,34.3496881277
050-4203486,out-call,609,31.4091628236,34.374079425
050-7671305,out-call,324,33.8861130443,35.5085438521
