phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9354094,in-call,502,33.8843371055,35.5043456982
050-2090556,in-call,3328,31.4217452167,34.3781849916
050-8152109,out-call,2026,31.4445290405,34.3846788104
050-1524266,out-call,1174,33.8874367476,35.5121602821
050-6871764,in-call,116,33.8851030734,35.5143054873
050-4371614,in-call,48,31.4302805071,34.3937452922
050-3000931,in-call,724,31.4892657295,34.4628460077
050-7958797,in-call,3331,33.8764583409,35.5083608613
050-4626987,in-call,10,31.4653352471,34.42531607
050-6178527,in-call,25,31.4279205804,34.3770562865
050-1273981,out-call,114,31.4612296814,34.4240860871
050-5121381,in-call,92,31.4451198117,34.4034356869
050-3541536,out-call,88,33.8792505455,35.504544022
050-3225467,out-call,103,31.4384499293,34.4120289351
