phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5280270,out-call,2896,31.4054025969,34.3545452064
050-8703959,out-call,46,31.4503514261,34.4168277371
050-3475539,out-call,44,31.4915495782,34.4529484383
050-7757472,in-call,3286,31.4391055033,34.3846774311
050-3115252,out-call,2001,31.4303669301,34.375454166
050-5673867,out-call,37,31.4075265611,34.364276595
050-5647347,out-call,390,31.409556365,34.3719352051
050-3326098,out-call,1365,31.4116938504,34.3713631824
050-8954160,out-call,105,31.4515971663,34.4004830588
050-5171424,in-call,2685,31.4735080488,34.4364930514
050-8210893,in-call,71,31.4492391139,34.4082420793
050-9655914,in-call,552,31.4043331918,34.3587170186
050-4271673,in-call,1522,31.4552484051,34.4160891189
050-9575642,out-call,1437,31.4257266534,34.3972883333
