phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9012320,out-call,23,33.8862506167,35.5060286986
050-3378271,out-call,856,31.4249033651,34.3898392459
050-1536398,in-call,2394,31.4377227563,34.4051005018
050-7644938,in-call,18,31.3948928879,34.3495044406
050-3004688,in-call,1974,31.4554966987,34.4148779887
050-1729662,in-call,31,31.4616573958,34.4304863281
050-2691627,in-call,1524,31.4702395418,34.4153297242
050-7944584,out-call,73,31.5144565539,34.4973712166
050-3138626,in-call,1771,31.4437522462,34.411498096
050-7740448,in-call,46,31.4521302466,34.4173668393
050-5873150,in-call,72,31.430653199,34.4095956262
050-8381409,out-call,2968,31.3989974531,34.3665492524
