phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8501277,out-call,2069,33.8848773735,35.5121273399
050-5611012,out-call,63,31.4088643946,34.3554829065
050-2784164,in-call,3363,31.4342109539,34.3853974566
050-3711898,in-call,3401,31.4381660269,34.3996605416
050-8344372,in-call,103,31.4505162129,34.4125069019
050-3591609,in-call,42,31.4455609687,34.4030040488
050-3585122,in-call,101,31.4352303188,34.400436536
050-6694269,in-call,1336,31.4677364828,34.4155207511
050-6487880,in-call,956,31.4470651813,34.4117048608
050-1601199,in-call,2467,31.4489368049,34.404651655
050-6467148,out-call,44,31.4494767874,34.4046576052
050-6032808,in-call,1788,31.4308645523,34.3950580148
050-4364120,out-call,25,31.4339598905,34.3943189214
050-9391379,in-call,12,31.4421359319,34.3993338819
050-1160729,out-call,82,31.4641006579,34.413552679
050-5836105,out-call,114,31.4201658511,34.3753637872
