phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1001693,out-call,1076,33.877517144,35.5080135536
050-4850287,out-call,854,31.4933946118,34.4375896653
050-4427798,in-call,1431,31.4328816512,34.3935522433
050-8204875,in-call,37,33.8829158276,35.506482423
050-5505116,out-call,117,31.4297435316,34.3921744674
050-2120936,in-call,359,31.4467292189,34.4130210573
050-1338968,out-call,28,31.4828400049,34.4360757944
050-1998398,in-call,641,33.8822369967,35.5087207006
050-6948557,out-call,102,31.4443642487,34.3893557162
050-2248435,in-call,11,31.4267661639,34.3772705143
050-5916453,in-call,3335,33.8854079746,35.5099216441
050-1806178,out-call,2636,31.444388847,34.4069642737
050-7137574,out-call,31,31.4570100872,34.4149467196
050-7530648,out-call,95,31.4176362976,34.3889558843
050-9569818,out-call,2679,33.882012613,35.505938885
