phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7919116,in-call,71,31.4770195574,34.4405077729
050-1848724,out-call,35,31.4512788511,34.4205769266
050-9064059,in-call,104,31.4780516658,34.4352911593
050-1270948,out-call,115,31.4206104931,34.396968106
050-3849970,in-call,86,31.4124251745,34.3835488825
050-1336113,out-call,14,31.4357940138,34.3773400011
050-1701228,in-call,3337,31.4208802265,34.3784258877
050-4651723,in-call,488,31.4700519807,34.4351081701
050-2458475,in-call,913,31.4149734799,34.3779388423
050-2439474,out-call,2270,31.4852598316,34.4479057859
050-2434340,in-call,2710,31.4128067383,34.3657617229
050-6254151,out-call,54,31.5022242021,34.4600992633
