phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6168854,out-call,3562,31.448965967,34.404897539
050-1162421,out-call,98,31.4408964835,34.4063633476
050-6531896,in-call,56,31.4020832588,34.3520751695
050-1888231,in-call,2655,31.3822136146,34.3312902403
050-8667967,out-call,1990,31.4490818506,34.4123378821
050-9479503,out-call,42,31.3974402837,34.3503336544
050-6975772,out-call,37,31.4221152864,34.3900191554
050-2638299,out-call,108,31.4419082783,34.3947669665
050-5413160,in-call,33,31.4100264069,34.3866467906
050-8027970,in-call,569,31.4127474322,34.3669585712
050-1485846,out-call,62,31.4734636967,34.4376641968
