phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5741069,in-call,565,31.4382036595,34.3929670245
050-8357654,out-call,1334,31.4035875439,34.382009473
050-7766250,in-call,28,31.4341961499,34.420917133
050-4150337,out-call,376,31.4802818253,34.4398911298
050-6825788,in-call,99,31.4442251936,34.3941710724
050-9884658,out-call,78,31.4171048502,34.3707667277
050-6845537,out-call,3223,31.4054137988,34.3743406116
050-5174547,out-call,247,31.4728091232,34.439368231
050-4792510,in-call,66,31.3949683769,34.3534889155
050-6122358,in-call,31,31.4398576593,34.395432316
050-8326901,in-call,98,31.4538972376,34.4229574525
050-6744444,in-call,51,31.4607677248,34.4124885718
