phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8533925,in-call,25,31.4752984711,34.4387512024
050-3133563,in-call,2559,31.4395105486,34.3911810124
050-6045234,out-call,686,31.4476319753,34.3874221107
050-5358668,out-call,102,31.3991223774,34.3623396728
050-8871401,out-call,116,31.4107344631,34.3777250888
050-9336295,out-call,2645,31.486495388,34.440799534
050-8100335,out-call,3108,31.4328816512,34.3935522433
050-5878236,out-call,109,31.4497104095,34.4136728283
050-7477053,in-call,2720,31.4695905471,34.4266285293
050-1302525,in-call,1664,31.402144382,34.3656648537
050-2161189,out-call,35,31.4444442839,34.3978159139
