phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9038947,out-call,78,31.4638907348,34.4305518071
050-3523307,out-call,562,31.4650588841,34.4292365852
050-7073022,out-call,118,31.3906506448,34.3459344356
050-7658718,out-call,3321,31.4489632234,34.4122190455
050-4713187,out-call,23,31.3953101605,34.3500296905
050-4095087,in-call,99,31.4388658182,34.4056395028
050-8017111,out-call,54,31.4242296345,34.3975122109
050-7854938,in-call,74,31.4502932705,34.4025938174
050-2933721,out-call,37,31.4238349115,34.3708482529
050-5497363,out-call,1753,31.4237112848,34.3874521496
