phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8579175,in-call,101,31.3730947039,34.3262353561
050-6015121,out-call,102,31.4391055033,34.3846774311
050-1941398,in-call,26,31.4201147022,34.3583972381
050-8985395,in-call,841,31.4344353511,34.3898508474
050-9541192,in-call,968,31.4680145858,34.4199550569
050-2231987,out-call,13,31.4148755498,34.3793163698
050-3253035,in-call,32,31.4084787702,34.3609066047
050-8744294,in-call,3253,31.441569895,34.3905132269
050-9152269,out-call,12,31.4453203551,34.4162896368
050-4122528,out-call,69,31.4398295116,34.3770273251
050-3993180,in-call,996,31.4032206503,34.3693623305
050-1898417,in-call,13,31.4507417574,34.4131776733
050-2188781,out-call,1331,31.4272715883,34.375537555
