phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8635106,in-call,16,31.4659624836,34.456701407
050-2401568,in-call,117,31.4600092659,34.4097110037
050-9536161,out-call,651,31.4390117151,34.4111762684
050-8508827,out-call,112,31.4092371738,34.3677696171
050-6999048,out-call,869,31.4239623976,34.3816264753
050-5590309,out-call,2629,31.4342109539,34.3853974566
050-4111743,in-call,98,31.4200961198,34.3764711284
050-1769602,out-call,2960,31.4546548661,34.4271987706
050-2871030,in-call,796,31.4877026908,34.438983348
050-6296142,in-call,3441,31.4542336354,34.4038535911
050-1735047,out-call,11,31.4499502077,34.403955262
050-5890042,out-call,1089,31.4621114828,34.4287810249
050-1063803,out-call,1227,31.4355452759,34.3938635884
050-5716212,in-call,76,31.4305742951,34.3986507592
