phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6073165,in-call,3377,31.4661478343,34.4357117943
050-9202759,in-call,2864,31.4667827158,34.4216052223
050-1786943,in-call,2978,33.8791659369,35.5112584824
050-6695312,in-call,620,33.8822255268,35.5024860217
050-7585567,in-call,42,33.8787975948,35.5109583677
050-7686839,out-call,99,31.4424768608,34.4032566546
050-1016911,out-call,76,31.4343411187,34.3998402603
050-8976922,in-call,563,31.4163674279,34.3674422217
050-8897022,out-call,1971,31.4349700178,34.3970057098
050-1335818,in-call,989,31.4280212109,34.3860874204
050-5633944,out-call,22,33.8813075292,35.5065983187
050-3726175,in-call,87,33.8888181853,35.5114060987
050-6641182,out-call,486,31.4542364489,34.4139076258
050-4471813,in-call,1218,31.4290217077,34.3888392633
050-9284348,in-call,1722,31.4867827819,34.4369782785
