phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4293512,in-call,2062,31.4365988546,34.402477075
050-6386029,out-call,103,33.8805802592,35.5064463157
050-8375432,in-call,101,33.882148925,35.5085606079
050-7874822,in-call,88,31.4644949918,34.4184204879
050-1135436,in-call,252,33.8832542717,35.5109069376
050-8480118,out-call,116,31.4272715883,34.375537555
050-9968540,in-call,106,33.8814757106,35.5111764422
050-7631287,out-call,1156,31.4482301694,34.4056172966
050-8618855,in-call,1505,33.8842150295,35.5128295233
050-9224151,out-call,56,31.4650432609,34.4190390196
050-3984846,in-call,75,33.8841257687,35.511946177
