phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6516677,out-call,96,31.4496953292,34.3978478977
050-6380083,out-call,1852,31.4506669343,34.4194038767
050-3134545,out-call,3107,31.4544557455,34.4193507941
050-8835857,in-call,903,31.4800624802,34.432538073
050-8706623,in-call,90,31.4279156648,34.3901955153
050-1136614,out-call,2638,31.4480864467,34.4089951296
050-8382162,in-call,93,31.4288455139,34.386210793
050-8083474,out-call,2977,31.4220462805,34.3741242576
050-4768240,out-call,249,31.449237697,34.4060851431
050-2617303,out-call,115,31.4060620688,34.3582897678
050-6428219,out-call,41,31.4250312209,34.3949003779
050-7523446,in-call,76,31.4552804502,34.4307893871
050-1570021,in-call,476,31.4599066813,34.3981917651
