phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4969111,in-call,24,31.4276037023,34.3827436367
050-7829508,out-call,1097,31.4598720915,34.4232644461
050-5982842,out-call,27,31.4791258994,34.4461163409
050-9179044,in-call,85,31.4372809689,34.3896767547
050-8477825,out-call,3061,31.4402034757,34.4000795179
050-9334600,out-call,2404,31.454616976,34.4082477437
050-6073940,out-call,1746,31.4133826355,34.3705785773
050-4917910,in-call,2899,31.4324881574,34.3735311756
050-3094994,out-call,2640,31.4337983902,34.4076154342
050-1564332,out-call,3590,31.4340824702,34.378461276
050-4101419,in-call,93,31.4484951086,34.4023135661
050-2090074,in-call,3509,31.411524243,34.3748181617
050-5843742,in-call,2301,31.3877472741,34.3594765199
050-6562487,in-call,2693,31.4172092704,34.3864758667
050-4204513,out-call,25,31.4506111437,34.4215857878
