phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8159594,in-call,20,31.4220329165,34.3910102394
050-4797584,in-call,2939,31.4277806628,34.4041664557
050-5085722,out-call,13,31.4289082156,34.3868048471
050-7352207,in-call,46,31.4111773863,34.3785072063
050-9023317,in-call,569,31.4033158456,34.3664947833
050-4407056,in-call,882,31.4704986124,34.4147086393
050-7677749,out-call,24,31.4559717137,34.4295491368
050-1507023,out-call,2936,31.4554966987,34.4148779887
050-7789215,in-call,563,31.3962163534,34.3571136526
050-4760683,in-call,120,31.456208774,34.4190897544
050-7024369,out-call,2471,31.4527295077,34.420324714
