phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4832885,in-call,26,31.4228186473,34.3768687595
050-5992543,in-call,795,31.45231902,34.4225338314
050-4001780,out-call,823,31.4293471228,34.3861266816
050-4629286,out-call,2946,31.4359413937,34.3858251665
050-8176019,in-call,2473,31.4205611551,34.3740377079
050-3674253,in-call,1696,31.4421875077,34.3996276103
050-1708050,out-call,56,31.4365453688,34.3818641626
050-1313501,in-call,996,31.4368594189,34.3786316147
050-9415020,in-call,2320,31.4535530143,34.4248483575
050-8683493,in-call,108,31.4195784517,34.3756169696
050-6020986,in-call,3388,31.4359698417,34.4183204836
050-6971266,out-call,15,31.4031420148,34.3644187385
