phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9849648,out-call,2089,31.4260811786,34.3825748028
050-6855059,out-call,2167,31.3814318088,34.3383235788
050-4975459,in-call,3237,33.8822771751,35.5093905809
050-3196097,out-call,117,31.4570630564,34.4130804243
050-6116543,in-call,96,31.4542916381,34.4159248782
050-4892800,out-call,63,31.4696698823,34.4276734329
050-9893481,in-call,105,31.4238629396,34.3808372452
050-3346033,in-call,495,33.8848055614,35.5103833461
050-8312518,out-call,2916,33.8805672574,35.5053951158
050-6689622,in-call,33,31.4788968009,34.4380144718
050-3694917,in-call,2746,33.8870372187,35.5120490788
050-8138764,in-call,2950,31.4222854,34.3767535833
