phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5058751,in-call,15,31.400133935,34.3466276227
050-9392494,in-call,932,31.4135094059,34.3765326905
050-1819700,out-call,1088,31.4639193049,34.4194289884
050-5764904,in-call,1231,31.433495591,34.4003410207
050-7073626,out-call,56,31.4254608507,34.3690448484
050-1157252,out-call,28,31.4467729165,34.4073754885
050-9073381,in-call,2282,31.4432310257,34.4081795929
050-4088462,in-call,69,31.457184225,34.4176876665
050-4003232,out-call,109,31.4271230476,34.369059188
050-4440980,in-call,176,31.4293130986,34.3902472942
050-5733944,out-call,34,31.4490009412,34.4063384453
050-4397169,out-call,46,31.4318582721,34.3910724225
050-3541670,in-call,104,31.4321260791,34.4122634857
