phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3831519,in-call,91,31.4547938182,34.4186229337
050-5719086,in-call,2264,31.4304544457,34.3995034219
050-8849039,out-call,77,31.3972881836,34.3555708655
050-8676222,in-call,95,31.4616861046,34.4212227964
050-8262996,in-call,86,31.4357940138,34.3773400011
050-1518065,in-call,2225,31.4569349155,34.4224684245
050-3930280,out-call,109,31.4166201109,34.3664903907
050-6536309,out-call,75,31.4488972433,34.4035420685
050-7422426,out-call,63,31.4784436679,34.434424785
050-3196250,in-call,2358,31.4544909943,34.4108351831
050-6342882,out-call,119,31.4185086833,34.3919406616
050-9337079,in-call,14,31.4437522462,34.411498096
