phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8210598,in-call,32,31.4083822926,34.3693030959
050-9706082,out-call,1795,33.8791307359,35.5077189095
050-6668018,in-call,2997,33.8845149628,35.5096519696
050-2657934,out-call,1977,31.4750874606,34.4231634843
050-3208114,in-call,1611,31.4528136399,34.4250293219
050-2303756,out-call,3235,33.8832956169,35.5039224894
050-8712151,in-call,64,33.8819681064,35.5058785846
050-7548563,out-call,12,31.4784436679,34.434424785
050-4972253,out-call,1337,31.4222725011,34.3808361728
050-4373192,out-call,96,33.8772010764,35.5101495342
050-3169192,in-call,21,33.8790243924,35.5082832441
050-6558220,in-call,2864,31.4468885197,34.4187876104
050-6938656,out-call,2313,31.4512262943,34.4161105875
050-6938279,in-call,97,33.8866980887,35.5086529246
050-7570616,out-call,3167,31.4576376407,34.4242249702
