phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6071566,in-call,78,31.4608181609,34.4170807328
050-9805340,in-call,2399,31.4190452368,34.3664909845
050-7313128,out-call,3095,31.4082853512,34.3749460102
050-9655742,out-call,3214,31.4539869863,34.4319376699
050-1127987,in-call,12,31.4169484035,34.3822955276
050-2862366,out-call,51,31.4499817867,34.3992943621
050-7907017,in-call,2216,31.4270671505,34.4005313058
050-3785386,in-call,28,31.4484041028,34.4036473728
050-5772252,out-call,2738,31.4430953108,34.4121820294
050-1752225,in-call,48,31.450061082,34.4000879482
050-4227666,out-call,34,31.4437837637,34.4065586363
