phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8537327,in-call,109,31.4088148333,34.3613396016
050-3543739,out-call,59,31.4206165758,34.377109722
050-7970821,in-call,2826,31.4350488153,34.4215208619
050-5618679,in-call,2292,31.41898088,34.3629004328
050-5960182,out-call,1059,31.4430472265,34.4033450025
050-6793074,out-call,875,31.4590808701,34.4263164758
050-6003486,out-call,112,31.4176362976,34.3889558843
050-4173719,in-call,106,31.416815104,34.3783909274
050-7257012,in-call,53,31.4492703639,34.3922897691
050-3290638,in-call,33,31.4630001696,34.4225278206
050-7070320,out-call,433,31.4305559305,34.3955160128
050-7064516,out-call,46,31.4449952261,34.4015764512
050-4096894,out-call,104,31.4436792517,34.4059148516
050-7858760,in-call,91,31.430905057,34.3873132563
