phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9942911,out-call,722,31.4512805168,34.430560499
050-8603879,in-call,111,31.4358133346,34.3958881759
050-9469830,in-call,43,31.4188750805,34.3694507803
050-1195548,out-call,3523,31.4292339282,34.4048827599
050-8760334,out-call,55,31.4177925559,34.4018493299
050-1243302,out-call,85,31.4397681563,34.387081298
050-1816780,out-call,104,31.4247369986,34.382140533
050-2759717,out-call,25,31.4798897176,34.4464253934
050-8499721,in-call,93,31.4029880765,34.3710722808
050-2688561,out-call,1986,31.4232930912,34.3865325425
050-4594852,in-call,54,31.4658278692,34.4311540408
050-8736430,in-call,1910,31.4424096773,34.3858143924
