phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6622442,in-call,50,31.4166658047,34.3511790282
050-8424573,in-call,11,31.4158144937,34.3728205126
050-3587315,in-call,98,31.4892578785,34.4612607475
050-9856861,out-call,567,31.4392780346,34.3936713542
050-5058683,out-call,51,31.433590117,34.4005403224
050-6158223,in-call,101,31.4013297036,34.3542558512
050-2591026,in-call,74,31.4406941798,34.403684012
050-4071319,out-call,62,31.4264108609,34.3865691351
050-1511427,out-call,2252,31.454958095,34.4029520036
050-9370588,out-call,1219,31.4474972755,34.4034476763
050-7684592,out-call,1212,31.4531033253,34.4198315264
050-7667485,in-call,100,31.4669206828,34.4237188214
050-3886489,out-call,234,31.4738274201,34.4407574875
050-7615326,out-call,401,31.4240922417,34.3836071519
