phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4441571,out-call,48,31.4557358617,34.4153778893
050-6099215,in-call,3056,31.4348366688,34.3941669491
050-9198113,in-call,60,31.4335104643,34.3931070645
050-2899324,out-call,92,31.4089051391,34.3751341228
050-5512563,in-call,3176,31.449766106,34.4139058691
050-7680641,in-call,2089,31.4320583146,34.4157286153
050-2519033,in-call,86,31.4511476532,34.4118807366
050-8308207,in-call,114,31.3881570313,34.3338341736
050-5465447,out-call,3113,31.4714116217,34.4458732949
050-5133040,in-call,13,31.4409706744,34.3962708468
