phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3463749,in-call,277,31.384256725,34.3463837889
050-4041353,in-call,3411,31.4294207403,34.3950535508
050-4139652,out-call,75,31.4350488153,34.4215208619
050-6323939,in-call,100,31.3952586154,34.34648793
050-5841850,in-call,61,31.4274899978,34.3967228799
050-7374577,out-call,2821,31.4154068958,34.3765028837
050-3970756,in-call,20,31.3956174993,34.3596787932
050-5163815,in-call,69,31.4433475907,34.3884764941
050-2744448,in-call,30,31.4567550084,34.4113527531
050-9998808,out-call,53,31.4370159683,34.3886151314
050-4988046,in-call,57,31.4146566505,34.3976981481
