phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4676623,in-call,1701,31.444635983,34.4024560477
050-9807303,in-call,2351,31.4455235267,34.4244824027
050-4464325,out-call,2529,31.4244682855,34.3744146081
050-7489583,out-call,1153,31.4611978126,34.4316549868
050-1658612,in-call,100,31.4852826455,34.455870241
050-9127731,out-call,675,31.4256829965,34.3754292235
050-8672213,out-call,105,31.4290459272,34.4016338214
050-3645376,in-call,36,31.4358287094,34.3942074335
050-6448133,in-call,101,31.4383225844,34.4059974172
050-2854313,in-call,81,31.4475475733,34.4191133269
050-8929794,out-call,2590,31.4798897176,34.4464253934
050-2992617,out-call,105,31.4523748109,34.4137473187
050-6515813,in-call,3028,31.4432589432,34.3952534154
050-5648771,out-call,1079,31.3946027255,34.3598366468
