phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3054796,out-call,2729,31.404725713,34.3689851721
050-4684251,out-call,119,31.4447222282,34.3805871291
050-1250144,in-call,120,31.4440982525,34.4176053488
050-4962555,out-call,54,31.395595014,34.3508882374
050-5403489,out-call,1195,31.4426894422,34.3927933524
050-4987148,in-call,469,31.4751773054,34.4453495573
050-8084968,out-call,1127,31.4670608269,34.4327043492
050-6848605,in-call,103,31.4442214884,34.390785271
050-3169900,out-call,47,31.4176998438,34.3815225738
050-1425062,out-call,82,31.4739419802,34.4332094122
